id,name,city,state,type,ranking,avg_fees,website,offered_degrees,description,created_at,updated_at,college_code,canonical_name,country_code,postal_code,source_system,source_reference,data_version,last_reviewed_at,is_published
94790d2f-65e9-4638-b590-6aa5e9634001,College of Professional Education — Hyderabad Reference Campus 0909,Hyderabad,Telangana,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00909,College of Professional Education — Hyderabad Reference Campus 0909,IN,100909,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
20b7aed4-bcd4-4a67-9369-6b38b83ad86d,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 0910,Visakhapatnam,Andhra Pradesh,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00910,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 0910,IN,100910,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
06114355-964e-497b-8722-0f7bc9ca53ef,Institute of Commerce and Economics — Kochi Reference Campus 0911,Kochi,Kerala,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00911,Institute of Commerce and Economics — Kochi Reference Campus 0911,IN,100911,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d33b7e67-3c67-4fac-8f5f-e9354500143c,College of Health and Life Sciences — Bhubaneswar Reference Campus 0912,Bhubaneswar,Odisha,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00912,College of Health and Life Sciences — Bhubaneswar Reference Campus 0912,IN,100912,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
2b0c8017-0fc2-4152-afa4-ff44a06774e7,Institute of Technology and Management — Ludhiana Reference Campus 0913,Ludhiana,Punjab,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00913,Institute of Technology and Management — Ludhiana Reference Campus 0913,IN,100913,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1463d231-76de-46be-9415-39d32194e91f,College of Arts and Sciences — Gurugram Reference Campus 0914,Gurugram,Haryana,private,,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00914,College of Arts and Sciences — Gurugram Reference Campus 0914,IN,100914,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
42ecc1fb-b504-46dc-a9c4-c8a3ff957397,School of Business and Innovation — Patna Reference Campus 0915,Patna,Bihar,deemed,,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00915,School of Business and Innovation — Patna Reference Campus 0915,IN,100915,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
74fe2479-88a4-4023-8424-0474733159e2,Institute of Engineering and Applied Studies — Guwahati Reference Campus 0916,Guwahati,Assam,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00916,Institute of Engineering and Applied Studies — Guwahati Reference Campus 0916,IN,100916,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
0a130605-8b3b-40ff-9e2a-63796efdfc24,College of Professional Education — Ranchi Reference Campus 0917,Ranchi,Jharkhand,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00917,College of Professional Education — Ranchi Reference Campus 0917,IN,100917,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
17f2bfe0-65ee-4019-b3cd-0d9c42609ab0,Academy of Digital and Design Studies — Raipur Reference Campus 0918,Raipur,Chhattisgarh,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00918,Academy of Digital and Design Studies — Raipur Reference Campus 0918,IN,100918,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3033b238-99e9-487c-a5f9-44f20c4b9fb4,Institute of Commerce and Economics — Dehradun Reference Campus 0919,Dehradun,Uttarakhand,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00919,Institute of Commerce and Economics — Dehradun Reference Campus 0919,IN,100919,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
81a2eba7-c18b-4aae-9d63-1e0567d732a4,College of Health and Life Sciences — Shimla Reference Campus 0920,Shimla,Himachal Pradesh,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00920,College of Health and Life Sciences — Shimla Reference Campus 0920,IN,100920,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3ddb598c-8794-4909-97a8-c756ea9e00a3,Institute of Technology and Management — Mumbai Reference Campus 0921,Mumbai,Maharashtra,government,,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00921,Institute of Technology and Management — Mumbai Reference Campus 0921,IN,100921,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
0ac6763c-bbcd-4a9d-9bbf-c17cc32a8612,College of Arts and Sciences — Bengaluru Reference Campus 0922,Bengaluru,Karnataka,private,,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00922,College of Arts and Sciences — Bengaluru Reference Campus 0922,IN,100922,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
16c165da-6982-4be4-9e98-ae28e9516f1c,School of Business and Innovation — Chennai Reference Campus 0923,Chennai,Tamil Nadu,deemed,,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00923,School of Business and Innovation — Chennai Reference Campus 0923,IN,100923,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3e2bd1a1-9c1e-47a3-a007-ea60496ec8f4,Institute of Engineering and Applied Studies — Lucknow Reference Campus 0924,Lucknow,Uttar Pradesh,autonomous,,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00924,Institute of Engineering and Applied Studies — Lucknow Reference Campus 0924,IN,100924,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
f9906029-9c55-4d4e-b025-c76bc9eaad4e,College of Professional Education — Ahmedabad Reference Campus 0925,Ahmedabad,Gujarat,government,,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00925,College of Professional Education — Ahmedabad Reference Campus 0925,IN,100925,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
54a494b0-7749-4cf3-bb9a-4da03cf6a042,Academy of Digital and Design Studies — Jaipur Reference Campus 0926,Jaipur,Rajasthan,private,,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00926,Academy of Digital and Design Studies — Jaipur Reference Campus 0926,IN,100926,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
22897c43-b189-489e-bf3c-efc3d68ba98e,Institute of Commerce and Economics — Kolkata Reference Campus 0927,Kolkata,West Bengal,deemed,,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00927,Institute of Commerce and Economics — Kolkata Reference Campus 0927,IN,100927,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
8265c26f-a0a9-4a8f-96e4-c696ecf43f21,College of Health and Life Sciences — Bhopal Reference Campus 0928,Bhopal,Madhya Pradesh,autonomous,,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00928,College of Health and Life Sciences — Bhopal Reference Campus 0928,IN,100928,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
bcade98a-1337-459b-8356-c42fa32b3c59,Institute of Technology and Management — Hyderabad Reference Campus 0929,Hyderabad,Telangana,government,,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00929,Institute of Technology and Management — Hyderabad Reference Campus 0929,IN,100929,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
263d4884-af6f-4492-a50f-3ef624efd401,College of Arts and Sciences — Visakhapatnam Reference Campus 0930,Visakhapatnam,Andhra Pradesh,private,,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00930,College of Arts and Sciences — Visakhapatnam Reference Campus 0930,IN,100930,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
