id,name,short_name,level,duration_years,stream,description,avg_fees,career_tags,created_at,updated_at,degree_code,canonical_name,eligibility_summary,fee_min_inr,fee_max_inr,source_system,source_reference,data_version,last_reviewed_at,is_published
e804e084-4c67-4b32-837e-c999f7c47313,Bachelor of Civil Engineering (Applied Studies),B.CIVI-02,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with applied studies applications.,580000,"{civil-engineering,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-128,Bachelor of Civil Engineering (Applied Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ff9cdb33-2cee-49b3-989a-c5071cbe51ec,Bachelor of Civil Engineering (Advanced Systems),B.CIVI-03,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with advanced systems applications.,330000,"{civil-engineering,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-129,Bachelor of Civil Engineering (Advanced Systems),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
304074d6-26bc-45ed-9f4f-57ff91ebed35,Bachelor of Civil Engineering (Analytics),B.CIVI-04,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with analytics applications.,530000,"{civil-engineering,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-130,Bachelor of Civil Engineering (Analytics),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
a16a0462-ce29-402e-8e3f-c1617bdd2c3c,Bachelor of Civil Engineering (Digital Innovation),B.CIVI-05,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with digital innovation applications.,280000,"{civil-engineering,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-131,Bachelor of Civil Engineering (Digital Innovation),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
beab2a10-5f35-4210-8d11-f5e7a623ae9d,Bachelor of Civil Engineering (Sustainable Practice),B.CIVI-06,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with sustainable practice applications.,480000,"{civil-engineering,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-132,Bachelor of Civil Engineering (Sustainable Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
90fc3d4f-0fe6-48ec-9a42-e06eba08bfb7,Bachelor of Civil Engineering (Research),B.CIVI-07,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with research applications.,230000,"{civil-engineering,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-133,Bachelor of Civil Engineering (Research),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5d72cad1-a961-4e45-bcae-8d5e8b46ca7d,Bachelor of Civil Engineering (Operations),B.CIVI-08,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with operations applications.,430000,"{civil-engineering,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-134,Bachelor of Civil Engineering (Operations),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
944f13a2-df7a-4cd6-a594-14595dc3e3b2,Bachelor of Civil Engineering (Product Development),B.CIVI-09,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with product development applications.,180000,"{civil-engineering,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-135,Bachelor of Civil Engineering (Product Development),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
178ff8b5-410a-4a94-819e-fe203ea5d1f5,Bachelor of Civil Engineering (Entrepreneurship),B.CIVI-10,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with entrepreneurship applications.,380000,"{civil-engineering,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-136,Bachelor of Civil Engineering (Entrepreneurship),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
7e3beadb-9806-43f2-9666-72d401ef958d,Bachelor of Civil Engineering (International Studies),B.CIVI-11,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with international studies applications.,580000,"{civil-engineering,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-137,Bachelor of Civil Engineering (International Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
71ea22d2-2728-4a1a-9b16-02ac1c075c9f,Bachelor of Civil Engineering (Human-Centred Practice),B.CIVI-12,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with human-centred practice applications.,330000,"{civil-engineering,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-138,Bachelor of Civil Engineering (Human-Centred Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
49a29681-1c24-472c-b5d8-ce76f61c9873,Bachelor of Civil Engineering (Financial Applications),B.CIVI-13,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with financial applications applications.,530000,"{civil-engineering,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-139,Bachelor of Civil Engineering (Financial Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
bd5c039f-f55c-48a4-96e5-f9764dd97173,Bachelor of Civil Engineering (Healthcare Applications),B.CIVI-14,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with healthcare applications applications.,280000,"{civil-engineering,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-140,Bachelor of Civil Engineering (Healthcare Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9521f6c0-9da9-4259-b041-566824f2663a,Bachelor of Civil Engineering (Education Applications),B.CIVI-15,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with education applications applications.,480000,"{civil-engineering,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-141,Bachelor of Civil Engineering (Education Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
e51895bf-4b78-49a2-b48d-20d0cba1aeae,Bachelor of Civil Engineering (Public Sector Applications),B.CIVI-16,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with public sector applications applications.,230000,"{civil-engineering,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-142,Bachelor of Civil Engineering (Public Sector Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
15165f7c-17d3-4040-acb8-fd22eb195514,Bachelor of Civil Engineering (Industrial Practice),B.CIVI-17,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with industrial practice applications.,430000,"{civil-engineering,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-143,Bachelor of Civil Engineering (Industrial Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
cbab84b1-28e8-43ff-b947-d40a0e26e63a,Bachelor of Civil Engineering (Strategic Management),B.CIVI-18,undergrad,4,Civil Engineering,Undergraduate pathway combining core Civil Engineering foundations with strategic management applications.,180000,"{civil-engineering,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-144,Bachelor of Civil Engineering (Strategic Management),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5a72b1be-18a8-48ff-a1cf-e374333815f8,Bachelor of Chemical Engineering (General),B.CHEM-01,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with general applications.,405000,"{chemical-engineering,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-145,Bachelor of Chemical Engineering (General),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,270000.00,615000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
907a7115-875c-404f-9cee-43ca71367b18,Bachelor of Chemical Engineering (Applied Studies),B.CHEM-02,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with applied studies applications.,180000,"{chemical-engineering,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-146,Bachelor of Chemical Engineering (Applied Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,930000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
abc1ba60-be32-4f49-ae59-ebe89f5a854a,Bachelor of Chemical Engineering (Advanced Systems),B.CHEM-03,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with advanced systems applications.,405000,"{chemical-engineering,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-147,Bachelor of Chemical Engineering (Advanced Systems),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,150000.00,545000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
78c7de15-e093-45e6-bfb4-272dcde80fc0,Bachelor of Chemical Engineering (Analytics),B.CHEM-04,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with analytics applications.,180000,"{chemical-engineering,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-148,Bachelor of Chemical Engineering (Analytics),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
