id,title,emoji,description,salary_entry,salary_mid,demand_index,ai_risk,required_education,alternatives,tags,created_at,updated_at,salary_senior,category,skills_required,degrees_accepted,certifications,future_demand,growth_rate,top_companies,remote_opportunities,career_code,canonical_name,day_to_day_summary,personality_fit,source_system,source_reference,data_version,last_reviewed_at,is_published
34a3b935-99c2-435e-9181-09e92984d525,Education Program Manager,📚,Manages educational programs.,2,12,45,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,41,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",High,24,"{Schools,BYJU's,Vedantu,Unacademy}",None,education-program-manager,Education Program Manager,Manages educational programs.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
98a0fe8e-c36e-4948-bb45-330eaffd9e52,Educational Animator,📚,Creates educational animations.,5,10,67,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",Low,14,"{Universities,Schools,Unacademy,Vedantu}",Medium,educational-animator,Educational Animator,Creates educational animations.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
4a787e5e-84f1-4602-8303-75017da1ec5b,Elder Care Worker,🏛️,Cares for senior citizens.,5,15,73,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,32,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",Very High,16,"{""State Govt"",Police,NGOs,GoI}",Medium,elder-care-worker,Elder Care Worker,Cares for senior citizens.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
987cdcfa-c167-496f-a301-b7ad02d0c583,Election Officer,🏛️,Administers elections.,5,14,44,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,23,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",Low,9,"{""State Govt"",""Indian Army"",Police,GoI}",Medium,election-officer,Election Officer,Administers elections.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f0e8c9d9-5c01-462f-b3e9-2060b619b4c4,Electrical Engineer,⚙️,Designs electrical systems and devices.,4,12,94,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,42,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",Medium,21,"{Reliance,Siemens,L&T,BHEL}",Low,electrical-engineer,Electrical Engineer,Designs electrical systems and devices.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
4047e6f0-ef81-47d0-a515-afca6c8c21a4,Electrician,🔧,Installs and repairs electrical systems.,4,14,45,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,40,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",Low,11,"{Industry,Contractor,""Local Firms"",""Self Employed""}",Low,electrician,Electrician,Installs and repairs electrical systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
2fcf16ec-ce22-440b-b048-116cab56b469,Electronics Engineer,⚙️,Designs electronic circuits and devices.,2,13,74,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,26,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",Low,4,"{Reliance,BHEL,Siemens,L&T}",Medium,electronics-engineer,Electronics Engineer,Designs electronic circuits and devices.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
78df5425-d479-4823-a822-7d427c0015e9,Email Marketing Specialist,💼,Designs and runs email campaigns.,4,16,52,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,46,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,17,"{Deloitte,BCG,TCS,McKinsey}",Low,email-marketing-specialist,Email Marketing Specialist,Designs and runs email campaigns.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
2150344a-8f43-4f90-894c-a075395119f9,Embedded Systems Engineer,💻,Programs firmware for hardware devices.,3,11,86,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,20,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,13,"{Infosys,Google,TCS,Amazon}",High,embedded-systems-engineer,Embedded Systems Engineer,Programs firmware for hardware devices.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c1cb4d99-03fb-4a38-9696-57fce0e1cfd1,Emergency Management Specialist,🏛️,Plans disaster response.,8,20,68,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,45,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",High,15,"{GoI,Police,""State Govt"",""Indian Army""}",None,emergency-management-specialist,Emergency Management Specialist,Plans disaster response.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
62323d33-a62f-4357-939d-28dcb2b5cac9,Energy Auditor,⚙️,Audits energy use in buildings.,2,13,82,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,42,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",High,2,"{Siemens,L&T,Tata,Reliance}",Medium,energy-auditor,Energy Auditor,Audits energy use in buildings.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
8b827a4b-e3f1-4e54-bcdc-835fb458366c,Engineering Manager,💻,Leads software engineering teams.,7,14,54,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,44,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,9,"{Microsoft,Flipkart,Google,Amazon}",Low,engineering-manager,Engineering Manager,Leads software engineering teams.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b1b68d9b-0a23-402b-bc51-f3c45074f8e6,Enterprise Account Executive,💼,Sells to large enterprise accounts.,3,10,57,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,12,"{Deloitte,McKinsey,BCG,TCS}",High,enterprise-account-executive,Enterprise Account Executive,Sells to large enterprise accounts.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
2bbe31fe-c45d-43cd-8378-61ee2f8cc287,Entrepreneur,💼,Founds and grows new ventures.,4,13,90,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,24,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Medium,6,"{BCG,Deloitte,Bain,TCS}",High,entrepreneur,Entrepreneur,Founds and grows new ventures.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
e3012873-ec58-49ff-984a-fd63299eba97,Environmental Engineer,⚙️,Designs systems to protect environment.,5,12,72,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",Medium,12,"{Reliance,BHEL,Tata,L&T}",None,environmental-engineer,Environmental Engineer,Designs systems to protect environment.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
79ed176e-91be-4f2a-a138-b8ed61cc6f0f,Epidemiologist,🩺,Studies disease patterns in populations.,6,12,68,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,37,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,5,"{Apollo,AIIMS,Max,Fortis}",None,epidemiologist,Epidemiologist,Studies disease patterns in populations.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
8d5cfece-9dff-4c29-a222-8beb8bc34750,Equine Veterinarian,🩺,Specializes in horse health.,7,14,68,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,6,"{Apollo,AIIMS,Fortis,Manipal}",Medium,equine-veterinarian,Equine Veterinarian,Specializes in horse health.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
be866cad-71fd-445e-ba02-e84aa38ed684,Equity Research Analyst,💰,Researches stocks for buy-side or sell-side.,5,13,83,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,22,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",Low,8,"{ICICI,SBI,""Goldman Sachs"",""JP Morgan""}",High,equity-research-analyst,Equity Research Analyst,Researches stocks for buy-side or sell-side.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
aaa62745-8383-4c9e-b2dc-df5cb3d2bec5,ER Nurse,🩺,Provides emergency room nursing.,3,11,73,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,21,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,10,"{Apollo,Fortis,Max,Manipal}",Low,er-nurse,ER Nurse,Provides emergency room nursing.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
49973a43-f5e8-4201-83eb-7486aafe7240,ERP Consultant,💻,Implements enterprise resource planning.,4,12,76,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,31,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,2,"{Infosys,Google,TCS,Microsoft}",None,erp-consultant,ERP Consultant,Implements enterprise resource planning.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
211edb68-cfd3-4977-bce3-852dde69c95c,ESG Analyst,🚀,Evaluates environmental and social impact.,3,14,50,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,40,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",Very High,10,"{OpenAI,Microsoft,Tata,DeepMind}",High,esg-analyst,ESG Analyst,Evaluates environmental and social impact.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
e1f451d6-4e01-4ca0-a764-4ccad6e00135,ESL Teacher,📚,Teaches English to non-native speakers.,3,9,61,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,17,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",High,20,"{Universities,Schools,Unacademy,BYJU's}",Low,esl-teacher,ESL Teacher,Teaches English to non-native speakers.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
8e57590a-6864-4574-bab6-e96c21ac85c1,Esthetician,🩺,Provides skincare treatments.,5,16,67,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,34,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Medium,24,"{Manipal,Fortis,AIIMS,Max}",None,esthetician,Esthetician,Provides skincare treatments.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
3cffa2f9-c389-4b91-ba4c-c0c4a7a49ad3,ETL Developer,💻,Builds data extract-transform-load pipelines.,3,11,69,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,2,"{Google,Flipkart,TCS,Amazon}",Low,etl-developer,ETL Developer,Builds data extract-transform-load pipelines.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
5024b6c4-5ec4-4285-a729-259c345ed03d,Event Manager,💼,Plans and executes events end-to-end.,7,18,77,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,48,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Very High,14,"{BCG,Deloitte,McKinsey,Bain}",None,event-manager,Event Manager,Plans and executes events end-to-end.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f0e9af22-b410-4e19-9cc6-a423fb2a7b17,Event Planner,🏨,"Organizes weddings, conferences and parties.",6,10,79,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,37,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Low,16,"{Marriott,Oberoi,Hyatt,Taj}",None,event-planner,Event Planner,"Organizes weddings, conferences and parties.","Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ad6940c5-347b-464b-9103-9960d83aec26,Executive Assistant,💼,Supports executives administratively.,6,14,48,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Medium,14,"{McKinsey,TCS,BCG,Deloitte}",None,executive-assistant,Executive Assistant,Supports executives administratively.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ddc87a3a-1293-4ac9-97bb-678bef71ac90,Executive Coach,💼,Coaches senior leaders.,4,15,47,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,26,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Low,15,"{BCG,Deloitte,Bain,McKinsey}",High,executive-coach,Executive Coach,Coaches senior leaders.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b99b7d67-02fd-4859-a9fc-00f12d0b1bb8,Falconer,🔧,Trains and works with falcons.,3,11,86,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,28,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",Low,14,"{""Self Employed"",Industry,""Local Firms"",Contractor}",None,falconer,Falconer,Trains and works with falcons.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a657dba3-d4fc-4567-9d0a-7b9d66254ae1,Family Lawyer,⚖️,"Handles divorce, custody and family matters.",7,16,59,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,42,law,"{""Legal Research"",Writing,Negotiation,""Public Speaking"",Ethics}","{LLB,LLM,""BA LLB"",""Integrated Law""}","{""Bar Exam"",CS,""Specialty Cert""}",Medium,9,"{Trilegal,Khaitan,""Cyril Amarchand"",AZB}",None,family-lawyer,Family Lawyer,"Handles divorce, custody and family matters.","Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
